ogc_fid,x,y
"5162",2.156208,41.445074
"5163",2.156220,41.444174
"5164",2.156231,41.443273
"5165",2.156161,41.448677
"5166",2.156173,41.447776
"5167",2.156185,41.446876
"5168",2.216416,41.415776
"5169",2.216427,41.414875
"5170",2.216438,41.413974
"5171",2.216449,41.413074
"5172",2.216384,41.418478
"5173",2.216395,41.417577
"5174",2.216405,41.416676
"5175",2.216503,41.408570
"5176",2.216514,41.407670
"5177",2.216535,41.405868
"5178",2.216459,41.412173
"5179",2.216470,41.411272
"5180",2.216481,41.410372
"5181",2.156433,41.335184
"5182",2.156444,41.334284
"5183",2.156456,41.333383
"5184",2.156468,41.332482
"5185",2.156421,41.336085
"5186",2.156526,41.327979
"5187",2.156479,41.331582
"5188",2.156503,41.329780
"5189",2.156514,41.328880
"5190",2.156212,41.352297
"5191",2.156224,41.351397
"5192",2.156235,41.350496
"5193",2.095562,41.415790
"5194",2.095575,41.414889
"5195",2.156072,41.363105
"5196",2.095587,41.413988
"5197",2.156084,41.362205
"5198",2.095512,41.419392
"5199",2.095525,41.418492
"5200",2.095537,41.417591
"5201",2.156026,41.366708
"5202",2.095550,41.416690
"5203",2.156037,41.365807
"5204",2.095662,41.408585
"5205",2.156107,41.360403
"5206",2.156119,41.359503
"5207",2.095637,41.410386
"5208",2.095650,41.409485
"5209",2.095362,41.430200
"5210",2.155874,41.378417
"5211",2.095375,41.429299
"5212",2.155886,41.377516
"5213",2.095387,41.428399
"5214",2.155898,41.376615
"5215",2.095400,41.427498
"5216",2.155909,41.375715
"5217",2.155828,41.382019
"5218",2.095325,41.432902
"5219",2.155839,41.381119
"5220",2.095337,41.432001
"5221",2.155851,41.380218
"5222",2.095350,41.431101
"5223",2.155863,41.379317
"5224",2.095462,41.422995
"5225",2.155968,41.371211
"5226",2.095475,41.422094
"5227",2.155979,41.370311
"5228",2.095487,41.421194
"5229",2.155991,41.369410
"5230",2.095500,41.420293
"5231",2.156002,41.368509
"5232",2.095412,41.426597
"5233",2.155921,41.374814
"5234",2.095425,41.425697
"5235",2.155933,41.373913
"5236",2.095437,41.424796
"5237",2.155944,41.373013
"5238",2.095450,41.423896
"5239",2.155956,41.372112
"5240",2.155688,41.392827
"5241",2.155700,41.391927
"5242",2.155711,41.391026
"5243",2.155723,41.390125
"5244",2.155641,41.396430
"5245",2.155653,41.395529
"5246",2.155665,41.394629
"5247",2.155676,41.393728
"5248",2.155781,41.385622
"5249",2.155793,41.384721
"5250",2.155805,41.383821
"5251",2.155816,41.382920
"5252",2.155735,41.389225
"5253",2.155746,41.388324
"5254",2.155758,41.387423
"5255",2.155770,41.386523
"5256",2.155501,41.407238
"5257",2.155513,41.406337
"5258",2.155525,41.405437
"5259",2.155536,41.404536
"5260",2.155455,41.410841
"5261",2.155466,41.409940
"5262",2.155478,41.409039
"5263",2.155490,41.408139
"5264",2.155595,41.400033
"5265",2.155606,41.399132
"5266",2.155618,41.398231
"5267",2.155630,41.397331
"5268",2.155548,41.403635
"5269",2.155560,41.402735
"5270",2.155571,41.401834
"5271",2.155583,41.400933
"5272",2.155315,41.421648
"5273",2.155326,41.420748
"5274",2.155338,41.419847
"5275",2.155350,41.418946
"5276",2.155268,41.425251
"5277",2.155280,41.424350
"5278",2.155291,41.423450
"5279",2.155303,41.422549
"5280",2.155408,41.414443
"5281",2.155420,41.413543
"5282",2.155431,41.412642
"5283",2.155443,41.411741
"5284",2.155385,41.416244
"5285",2.155396,41.415344
"5286",2.155128,41.436059
"5287",2.155140,41.435158
"5288",2.155151,41.434258
"5289",2.155163,41.433357
"5290",2.155081,41.439662
"5291",2.155093,41.438761
"5292",2.155105,41.437860
"5293",2.155116,41.436960
"5294",2.155221,41.428854
"5295",2.155233,41.427953
"5296",2.155245,41.427052
"5297",2.155256,41.426152
"5298",2.155175,41.432456
"5299",2.155186,41.431556
"5300",2.155198,41.430655
"5301",2.155210,41.429754
"5302",2.154964,41.448668
"5303",2.154976,41.447768
"5304",2.215382,41.402257
"5305",2.155034,41.443264
"5306",2.155046,41.442364
"5307",2.155058,41.441463
"5308",2.155070,41.440562
"5309",2.154988,41.446867
"5310",2.154999,41.445966
"5311",2.155011,41.445066
"5312",2.155023,41.444165
"5313",2.215252,41.413065
"5314",2.215263,41.412165
"5315",2.215274,41.411264
"5316",2.215285,41.410363
"5317",2.215209,41.416668
"5318",2.215220,41.415767
"5319",2.215231,41.414867
"5320",2.215241,41.413966
"5321",2.215350,41.404959
"5322",2.215361,41.404059
"5323",2.215371,41.403158
"5324",2.215296,41.409463
"5325",2.215306,41.408562
"5326",2.215317,41.407661
"5327",2.215328,41.406761
"5328",2.155273,41.332474
"5329",2.155284,41.331573
"5330",2.155296,41.330672
"5331",2.155308,41.329772
"5332",2.155226,41.336076
"5333",2.155249,41.334275
"5334",2.155261,41.333374
"5335",2.215176,41.419370
"5336",2.215187,41.418469
"5337",2.215198,41.417569
"5338",2.155331,41.327970
"5339",2.155040,41.350487
"5340",2.155191,41.338778
"5341",2.155203,41.337878
"5342",2.154912,41.360394
"5343",2.154923,41.359494
"5344",2.154935,41.358593
"5345",2.094353,41.416681
"5346",2.094366,41.415780
"5347",2.094378,41.414880
"5348",2.154888,41.362196
"5349",2.155028,41.351388
"5350",2.094466,41.408575
"5351",2.094203,41.427489
"5352",2.154714,41.375706
"5353",2.094215,41.426588
"5354",2.154725,41.374805
"5355",2.094228,41.425687
"5356",2.154737,41.373905
"5357",2.094240,41.424787
"5358",2.154749,41.373004
"5359",2.094153,41.431091
"5360",2.154667,41.379309
"5361",2.094165,41.430191
"5362",2.154679,41.378408
"5363",2.094178,41.429290
"5364",2.154690,41.377507
"5365",2.094190,41.428389
"5366",2.154702,41.376607
"5367",2.094303,41.420284
"5368",2.154807,41.368501
"5369",2.094316,41.419383
"5370",2.154819,41.367600
"5371",2.094328,41.418482
"5372",2.094341,41.417582
"5373",2.094253,41.423886
"5374",2.154842,41.365798
"5375",2.154760,41.372103
"5376",2.094266,41.422986
"5377",2.154772,41.371203
"5378",2.094278,41.422085
"5379",2.154784,41.370302
"5380",2.094291,41.421184
"5381",2.154795,41.369401
"5382",2.154527,41.390116
"5383",2.154539,41.389216
"5384",2.154550,41.388315
"5385",2.154562,41.387414
"5386",2.154480,41.393719
"5387",2.154492,41.392818
"5388",2.154504,41.391918
"5389",2.154515,41.391017
"5390",2.154620,41.382911
"5391",2.154632,41.382011
"5392",2.154644,41.381110
"5393",2.154655,41.380209
"5394",2.154574,41.386514
"5395",2.154585,41.385613
"5396",2.154597,41.384712
"5397",2.154609,41.383812
"5398",2.154340,41.404527
"5399",2.154352,41.403626
"5400",2.154364,41.402726
"5401",2.154375,41.401825
"5402",2.154293,41.408130
"5403",2.154305,41.407229
"5404",2.154317,41.406328
"5405",2.154329,41.405428
"5406",2.154434,41.397322
"5407",2.154445,41.396421
"5408",2.154457,41.395520
"5409",2.154469,41.394620
"5410",2.154387,41.400924
"5411",2.154399,41.400024
"5412",2.154410,41.399123
"5413",2.154422,41.398222
"5414",2.154153,41.418938
"5415",2.154107,41.422540
"5416",2.154118,41.421640
"5417",2.154130,41.420739
"5418",2.154142,41.419838
"5419",2.154247,41.411732
"5420",2.154258,41.410832
"5421",2.154270,41.409931
"5422",2.154282,41.409030
"5423",2.154223,41.413534
"5424",2.154235,41.412633
"5425",2.153966,41.433348
"5426",2.153978,41.432448
"5427",2.153990,41.431547
"5428",2.154001,41.430646
"5429",2.153919,41.436951
"5430",2.153931,41.436050
"5431",2.153943,41.435150
"5432",2.153955,41.434249
"5433",2.154060,41.426143
"5434",2.154071,41.425242
"5435",2.154083,41.424342
"5436",2.154095,41.423441
"5437",2.154013,41.429746
"5438",2.154025,41.428845
"5439",2.154036,41.427944
"5440",2.154048,41.427044
"5441",2.153791,41.446858
"5442",2.153802,41.445957
"5443",2.214219,41.399547
"5444",2.153873,41.440553
"5445",2.153884,41.439653
"5446",2.153896,41.438752
"5447",2.153908,41.437851
"5448",2.153849,41.442355
"5449",2.153861,41.441454
"5450",2.214088,41.410355
"5451",2.214099,41.409455
"5452",2.214045,41.413958
"5453",2.214056,41.413057
"5454",2.214067,41.412157
"5455",2.214078,41.411256
"5456",2.214175,41.403150
"5457",2.214186,41.402249
"5458",2.214197,41.401348
"5459",2.214208,41.400448
"5460",2.214132,41.406753
"5461",2.214143,41.405852
"5462",2.214153,41.404951
"5463",2.214164,41.404051
"5464",2.154113,41.329763
"5465",2.154124,41.328862
"5466",2.154136,41.327962
"5467",2.154078,41.332465
"5468",2.154089,41.331564
"5469",2.154101,41.330664
"5470",2.214002,41.417561
"5471",2.214012,41.416660
"5472",2.214023,41.415759
"5473",2.214034,41.414859
"5474",2.213969,41.420263
"5475",2.213980,41.419362
"5476",2.213991,41.418461
"5477",2.154020,41.336968
"5478",2.154031,41.336068
"5479",2.154054,41.334266
"5480",2.093244,41.410367
"5481",2.154008,41.337869
"5482",2.153740,41.358584
"5483",2.093269,41.408566
"5484",2.153693,41.362187
"5485",2.093207,41.413069
"5486",2.153705,41.361286
"5487",2.093219,41.412168
"5488",2.093232,41.411268
"5489",2.153728,41.359485
"5490",2.153833,41.351379
"5491",2.153845,41.350478
"5492",2.093044,41.424777
"5493",2.093056,41.423877
"5494",2.153553,41.372995
"5495",2.153565,41.372094
"5496",2.093069,41.422976
"5497",2.153576,41.371194
"5498",2.092994,41.428380
"5499",2.153588,41.370293
"5500",2.153506,41.376598
"5501",2.093006,41.427479
"5502",2.153518,41.375697
"5503",2.093019,41.426579
"5504",2.153530,41.374796
"5505",2.093031,41.425678
"5506",2.153646,41.365790
"5507",2.093169,41.415771
"5508",2.153658,41.364889
"5509",2.093182,41.414870
"5510",2.153600,41.369392
"5511",2.153611,41.368492
"5512",2.093119,41.419373
"5513",2.153623,41.367591
"5514",2.093132,41.418473
"5515",2.153366,41.387406
"5516",2.153378,41.386505
"5517",2.153389,41.385604
"5518",2.153401,41.384704
"5519",2.153319,41.391008
"5520",2.153331,41.390108
"5521",2.153343,41.389207
"5522",2.153354,41.388306
"5523",2.153459,41.380200
"5524",2.153471,41.379300
"5525",2.153483,41.378399
"5526",2.153495,41.377498
"5527",2.153413,41.383803
"5528",2.153424,41.382902
"5529",2.153436,41.382002
"5530",2.153448,41.381101
"5531",2.145471,41.442293
"5532",2.145482,41.441392
"5533",2.145412,41.446796
"5534",2.145423,41.445895
"5535",2.145435,41.444995
"5536",2.145577,41.434187
"5537",2.145589,41.433286
"5538",2.205769,41.405794
"5539",2.205780,41.404894
"5540",2.205791,41.403993
"5541",2.205801,41.403092
"5542",2.205725,41.409397
"5543",2.205736,41.408496
"5544",2.205747,41.407596
"5545",2.205758,41.406695
"5546",2.205856,41.398589
"5547",2.205867,41.397688
"5548",2.205878,41.396788
"5549",2.205889,41.395887
"5550",2.205812,41.402192
"5551",2.205823,41.401291
"5552",2.205834,41.400390
"5553",2.205845,41.399490
"5554",2.145807,41.325198
"5555",2.205593,41.420205
"5556",2.205604,41.419304
"5557",2.145831,41.323396
"5558",2.205615,41.418404
"5559",2.145843,41.322496
"5560",2.205626,41.417503
"5561",2.205549,41.423808
"5562",2.205560,41.422907
"5563",2.205571,41.422006
"5564",2.205582,41.421106
"5565",2.205681,41.413000
"5566",2.205692,41.412099
"5567",2.205703,41.411198
"5568",2.145854,41.321595
"5569",2.205714,41.410298
"5570",2.205637,41.416602
"5571",2.205648,41.415702
"5572",2.205659,41.414801
"5573",2.205670,41.413900
"5574",2.205417,41.434616
"5575",2.205428,41.433715
"5576",2.205439,41.432814
"5577",2.205450,41.431914
"5578",2.145572,41.343211
"5579",2.205373,41.438219
"5580",2.145584,41.342310
"5581",2.205384,41.437318
"5582",2.145596,41.341410
"5583",2.205395,41.436417
"5584",2.145607,41.340509
"5585",2.205406,41.435517
"5586",2.205505,41.427410
"5587",2.205516,41.426510
"5588",2.145737,41.330602
"5589",2.205527,41.425609
"5590",2.145749,41.329701
"5591",2.205461,41.431013
"5592",2.205472,41.430112
"5593",2.205483,41.429212
"5594",2.205494,41.428311
"5595",2.145431,41.354019
"5596",2.145442,41.353119
"5597",2.145454,41.352218
"5598",2.145466,41.351317
"5599",2.145384,41.357622
"5600",2.145395,41.356721
"5601",2.145407,41.355821
"5602",2.145419,41.354920
"5603",2.145525,41.346814
"5604",2.205329,41.441821
"5605",2.205340,41.440921
"5606",2.145548,41.345012
"5607",2.145560,41.344112
"5608",2.205362,41.439119
"5609",2.145478,41.350417
"5610",2.205296,41.444523
"5611",2.205307,41.443623
"5612",2.145513,41.347715
"5613",2.084731,41.420208
"5614",2.145242,41.368430
"5615",2.145254,41.367529
"5616",2.084756,41.418407
"5617",2.145266,41.366629
"5618",2.145278,41.365728
"5619",2.084680,41.423810
"5620",2.145195,41.372033
"5621",2.084693,41.422910
"5622",2.145207,41.371132
"5623",2.084706,41.422009
"5624",2.145219,41.370231
"5625",2.084718,41.421108
"5626",2.145230,41.369331
"5627",2.145336,41.361225
"5628",2.145348,41.360324
"5629",2.145360,41.359423
"5630",2.145289,41.364827
"5631",2.145301,41.363927
"5632",2.145313,41.363026
"5633",2.145053,41.382840
"5634",2.145065,41.381940
"5635",2.145077,41.381039
"5636",2.145089,41.380138
"5637",2.145006,41.386443
"5638",2.145018,41.385542
"5639",2.145030,41.384642
"5640",2.145042,41.383741
"5641",2.084630,41.427413
"5642",2.145148,41.375635
"5643",2.084642,41.426512
"5644",2.145160,41.374735
"5645",2.084655,41.425612
"5646",2.145171,41.373834
"5647",2.084668,41.424711
"5648",2.145183,41.372933
"5649",2.145101,41.379238
"5650",2.145112,41.378337
"5651",2.145124,41.377437
"5652",2.084617,41.428314
"5653",2.145136,41.376536
"5654",2.144865,41.397251
"5655",2.144876,41.396350
"5656",2.144888,41.395450
"5657",2.144900,41.394549
"5658",2.144817,41.400854
"5659",2.144829,41.399953
"5660",2.144841,41.399052
"5661",2.144853,41.398152
"5662",2.144959,41.390046
"5663",2.144971,41.389145
"5664",2.144983,41.388244
"5665",2.144994,41.387344
"5666",2.144912,41.393648
"5667",2.144924,41.392748
"5668",2.144935,41.391847
"5669",2.144947,41.390946
"5670",2.144676,41.411662
"5671",2.144687,41.410761
"5672",2.144699,41.409860
"5673",2.144711,41.408960
"5674",2.144628,41.415264
"5675",2.144640,41.414364
"5676",2.144652,41.413463
"5677",2.144664,41.412562
"5678",2.144770,41.404456
"5679",2.144782,41.403556
"5680",2.144794,41.402655
"5681",2.144806,41.401754
"5682",2.144723,41.408059
"5683",2.144735,41.407158
"5684",2.144747,41.406258
"5685",2.144758,41.405357
"5686",2.144487,41.426072
"5687",2.144498,41.425172
"5688",2.144510,41.424271
"5689",2.144522,41.423370
"5690",2.144439,41.429675
"5691",2.144451,41.428774
"5692",2.144463,41.427873
"5693",2.144475,41.426973
"5694",2.144581,41.418867
"5695",2.144593,41.417966
"5696",2.144605,41.417066
"5697",2.144617,41.416165
"5698",2.144534,41.422470
"5699",2.144546,41.421569
"5700",2.144558,41.420668
"5701",2.144569,41.419768
"5702",2.204737,41.392276
"5703",2.144392,41.433277
"5704",2.144404,41.432377
"5705",2.144416,41.431476
"5706",2.144427,41.430575
"5707",2.144368,41.435079
"5708",2.144380,41.434178
"5709",2.204605,41.403084
"5710",2.204616,41.402183
"5711",2.204627,41.401283
"5712",2.204638,41.400382
"5713",2.204561,41.406687
"5714",2.204572,41.405786
"5715",2.204583,41.404885
"5716",2.204594,41.403985
"5717",2.144215,41.446787
"5718",2.204693,41.395879
"5719",2.204704,41.394978
"5720",2.204715,41.394077
"5721",2.204726,41.393177
"5722",2.204649,41.399481
"5723",2.204660,41.398581
"5724",2.204671,41.397680
"5725",2.204682,41.396779
"5726",2.144648,41.322487
"5727",2.204429,41.417495
"5728",2.144660,41.321586
"5729",2.204440,41.416594
"5730",2.204451,41.415693
"5731",2.204462,41.414793
"5732",2.144601,41.326090
"5733",2.144613,41.325189
"5734",2.204385,41.421098
"5735",2.204396,41.420197
"5736",2.144624,41.324288
"5737",2.204407,41.419296
"5738",2.204418,41.418396
"5739",2.204517,41.410289
"5740",2.204528,41.409389
"5741",2.204539,41.408488
"5742",2.204550,41.407587
"5743",2.204473,41.413892
"5744",2.204484,41.412991
"5745",2.204495,41.412091
"5746",2.204506,41.411190
"5747",2.204265,41.431005
"5748",2.204276,41.430104
"5749",2.204287,41.429204
"5750",2.144412,41.340500
"5751",2.204210,41.435508
"5752",2.144424,41.339600
"5753",2.204221,41.434608
"5754",2.144436,41.338699
"5755",2.204232,41.433707
"5756",2.144554,41.329692
"5757",2.204243,41.432806
"5758",2.204341,41.424700
"5759",2.144565,41.328792
"5760",2.204352,41.423800
"5761",2.204363,41.422899
"5762",2.204374,41.421998
"5763",2.204298,41.428303
"5764",2.204309,41.427402
"5765",2.144542,41.330593
"5766",2.204330,41.425601
"5767",2.144283,41.350408
"5768",2.204077,41.446316
"5769",2.204088,41.445416
"5770",2.204099,41.444515
"5771",2.204110,41.443614
"5772",2.144224,41.354911
"5773",2.144235,41.354010
"5774",2.144247,41.353110
"5775",2.144259,41.352209
"5776",2.204165,41.439111
"5777",2.144377,41.343202
"5778",2.204177,41.438210
"5779",2.144389,41.342302
"5780",2.204188,41.437310
"5781",2.144400,41.341401
"5782",2.204199,41.436409
"5783",2.144318,41.347706
"5784",2.144330,41.346805
"5785",2.204132,41.441813
"5786",2.144342,41.345904
"5787",2.204143,41.440912
"5788",2.144353,41.345004
"5789",2.083572,41.417496
"5790",2.204154,41.440012
"5791",2.144082,41.365719
"5792",2.144094,41.364818
"5793",2.144106,41.363918
"5794",2.144035,41.369322
"5795",2.083534,41.420198
"5796",2.144047,41.368421
"5797",2.083547,41.419298
"5798",2.144058,41.367520
"5799",2.083560,41.418397
"5800",2.144070,41.366620
"5801",2.144176,41.358514
"5802",2.144188,41.357613
"5803",2.083699,41.408490
"5804",2.144200,41.356712
"5805",2.144212,41.355812
"5806",2.144153,41.360315
"5807",2.144165,41.359414
"5808",2.143893,41.380130
"5809",2.083382,41.431006
"5810",2.143905,41.379229
"5811",2.083395,41.430105
"5812",2.143917,41.378328
"5813",2.083408,41.429205
"5814",2.143928,41.377428
"5815",2.143846,41.383732
"5816",2.143858,41.382832
"5817",2.143869,41.381931
"5818",2.143881,41.381030
"5819",2.083471,41.424701
"5820",2.143988,41.372924
"5821",2.143999,41.372024
"5822",2.144011,41.371123
"5823",2.144023,41.370222
"5824",2.083420,41.428304
"5825",2.143940,41.376527
"5826",2.143952,41.375626
"5827",2.143964,41.374726
"5828",2.083458,41.425602
"5829",2.143976,41.373825
